1.732771000000000000e+06,2.649330000000000000e+05,2.135484000000000000e+06,1.001829000000000000e+06,9.237820000000000000e+05,1.405744000000000000e+06,8.073020000000000000e+05,4.791200000000000000e+05
1.728513000000000000e+06,2.589160000000000000e+05,2.127604000000000000e+06,9.931990000000000000e+05,9.176090000000000000e+05,1.397779000000000000e+06,8.051630000000000000e+05,4.791690000000000000e+05
1.729326000000000000e+06,2.610190000000000000e+05,2.131198000000000000e+06,9.977080000000000000e+05,9.191540000000000000e+05,1.401020000000000000e+06,8.054670000000000000e+05,4.789560000000000000e+05
1.733459000000000000e+06,2.670140000000000000e+05,2.139121000000000000e+06,1.007239000000000000e+06,9.252980000000000000e+05,1.409649000000000000e+06,8.072330000000000000e+05,4.784860000000000000e+05
1.733534000000000000e+06,2.658780000000000000e+05,2.136284000000000000e+06,1.004394000000000000e+06,9.249460000000000000e+05,1.407367000000000000e+06,8.074030000000000000e+05,4.786820000000000000e+05
1.729451000000000000e+06,2.595950000000000000e+05,2.127588000000000000e+06,9.945250000000000000e+05,9.186010000000000000e+05,1.398791000000000000e+06,8.058740000000000000e+05,4.790560000000000000e+05
1.728569000000000000e+06,2.599340000000000000e+05,2.129159000000000000e+06,9.966630000000000000e+05,9.184080000000000000e+05,1.399728000000000000e+06,8.049010000000000000e+05,4.786790000000000000e+05
1.732308000000000000e+06,2.657450000000000000e+05,2.136918000000000000e+06,1.005389000000000000e+06,9.241370000000000000e+05,1.408434000000000000e+06,8.065420000000000000e+05,4.781160000000000000e+05
1.734171000000000000e+06,2.672250000000000000e+05,2.137067000000000000e+06,1.005563000000000000e+06,9.261960000000000000e+05,1.409459000000000000e+06,8.078740000000000000e+05,4.783160000000000000e+05
1.730421000000000000e+06,2.610790000000000000e+05,2.128054000000000000e+06,9.956660000000000000e+05,9.200110000000000000e+05,1.400241000000000000e+06,8.063100000000000000e+05,4.787760000000000000e+05
1.728858000000000000e+06,2.600390000000000000e+05,2.127914000000000000e+06,9.961390000000000000e+05,9.185290000000000000e+05,1.399118000000000000e+06,8.050980000000000000e+05,4.786790000000000000e+05
1.732333000000000000e+06,2.655130000000000000e+05,2.135437000000000000e+06,1.004841000000000000e+06,9.238040000000000000e+05,1.407251000000000000e+06,8.066180000000000000e+05,4.783310000000000000e+05
1.734653000000000000e+06,2.685390000000000000e+05,2.137806000000000000e+06,1.007384000000000000e+06,9.272630000000000000e+05,1.410819000000000000e+06,8.083790000000000000e+05,4.783110000000000000e+05
1.730958000000000000e+06,2.623830000000000000e+05,2.128613000000000000e+06,9.966690000000000000e+05,9.212320000000000000e+05,1.401746000000000000e+06,8.068920000000000000e+05,4.785480000000000000e+05
1.728915000000000000e+06,2.599940000000000000e+05,2.126386000000000000e+06,9.944400000000000000e+05,9.184540000000000000e+05,1.398665000000000000e+06,8.056190000000000000e+05,4.783910000000000000e+05
1.731646000000000000e+06,2.645680000000000000e+05,2.133081000000000000e+06,1.002489000000000000e+06,9.227880000000000000e+05,1.405738000000000000e+06,8.064560000000000000e+05,4.778090000000000000e+05
1.734624000000000000e+06,2.683740000000000000e+05,2.137590000000000000e+06,1.008053000000000000e+06,9.272640000000000000e+05,1.411169000000000000e+06,8.077840000000000000e+05,4.776160000000000000e+05
1.731508000000000000e+06,2.631480000000000000e+05,2.129229000000000000e+06,9.984340000000000000e+05,9.221710000000000000e+05,1.403022000000000000e+06,8.065780000000000000e+05,4.779640000000000000e+05
1.728058000000000000e+06,2.592910000000000000e+05,2.124756000000000000e+06,9.935410000000000000e+05,9.177330000000000000e+05,1.397937000000000000e+06,8.050540000000000000e+05,4.780770000000000000e+05
1.730636000000000000e+06,2.635280000000000000e+05,2.130466000000000000e+06,1.000669000000000000e+06,9.214420000000000000e+05,1.404207000000000000e+06,8.062880000000000000e+05,4.776490000000000000e+05
1.733795000000000000e+06,2.682040000000000000e+05,2.136243000000000000e+06,1.007769000000000000e+06,9.265410000000000000e+05,1.410959000000000000e+06,8.074320000000000000e+05,4.772080000000000000e+05
1.731869000000000000e+06,2.639840000000000000e+05,2.129487000000000000e+06,1.000101000000000000e+06,9.229360000000000000e+05,1.404249000000000000e+06,8.067590000000000000e+05,4.773450000000000000e+05
1.728746000000000000e+06,2.592840000000000000e+05,2.123630000000000000e+06,9.935230000000000000e+05,9.179340000000000000e+05,1.397960000000000000e+06,8.054610000000000000e+05,4.777690000000000000e+05
1.730088000000000000e+06,2.620780000000000000e+05,2.128423000000000000e+06,9.994270000000000000e+05,9.202800000000000000e+05,1.402428000000000000e+06,8.057420000000000000e+05,4.775230000000000000e+05
1.733731000000000000e+06,2.672570000000000000e+05,2.135224000000000000e+06,1.007643000000000000e+06,9.258740000000000000e+05,1.410423000000000000e+06,8.073700000000000000e+05,4.771300000000000000e+05
1.732398000000000000e+06,2.645330000000000000e+05,2.130359000000000000e+06,1.001958000000000000e+06,9.236860000000000000e+05,1.405850000000000000e+06,8.067730000000000000e+05,4.773820000000000000e+05
1.728969000000000000e+06,2.596370000000000000e+05,2.123009000000000000e+06,9.936720000000000000e+05,9.181930000000000000e+05,1.398657000000000000e+06,8.058930000000000000e+05,4.776910000000000000e+05
1.729838000000000000e+06,2.616030000000000000e+05,2.126277000000000000e+06,9.979830000000000000e+05,9.195730000000000000e+05,1.401483000000000000e+06,8.059030000000000000e+05,4.774240000000000000e+05
1.733746000000000000e+06,2.675790000000000000e+05,2.134168000000000000e+06,1.007268000000000000e+06,9.254710000000000000e+05,1.410065000000000000e+06,8.073570000000000000e+05,4.771530000000000000e+05
1.733490000000000000e+06,2.668580000000000000e+05,2.131888000000000000e+06,1.004465000000000000e+06,9.253490000000000000e+05,1.408311000000000000e+06,8.073490000000000000e+05,4.770780000000000000e+05
1.729381000000000000e+06,2.602740000000000000e+05,2.122831000000000000e+06,9.940760000000000000e+05,9.188180000000000000e+05,1.399412000000000000e+06,8.060460000000000000e+05,4.773700000000000000e+05
1.728693000000000000e+06,2.606500000000000000e+05,2.124403000000000000e+06,9.960650000000000000e+05,9.185030000000000000e+05,1.400169000000000000e+06,8.054520000000000000e+05,4.771480000000000000e+05
1.731969000000000000e+06,2.659680000000000000e+05,2.131881000000000000e+06,1.004798000000000000e+06,9.236480000000000000e+05,1.408186000000000000e+06,8.063360000000000000e+05,4.763680000000000000e+05
1.733496000000000000e+06,2.671420000000000000e+05,2.132288000000000000e+06,1.005594000000000000e+06,9.256800000000000000e+05,1.409337000000000000e+06,8.071650000000000000e+05,4.765510000000000000e+05
1.729854000000000000e+06,2.608430000000000000e+05,2.123099000000000000e+06,9.950290000000000000e+05,9.194860000000000000e+05,1.400196000000000000e+06,8.058640000000000000e+05,4.770010000000000000e+05
1.728511000000000000e+06,2.601210000000000000e+05,2.122714000000000000e+06,9.947630000000000000e+05,9.180300000000000000e+05,1.399042000000000000e+06,8.050080000000000000e+05,4.769510000000000000e+05
1.731870000000000000e+06,2.657180000000000000e+05,2.130190000000000000e+06,1.003433000000000000e+06,9.231880000000000000e+05,1.407073000000000000e+06,8.064580000000000000e+05,4.766150000000000000e+05
1.734066000000000000e+06,2.686760000000000000e+05,2.133099000000000000e+06,1.006831000000000000e+06,9.266150000000000000e+05,1.410939000000000000e+06,8.077840000000000000e+05,4.765730000000000000e+05
1.730449000000000000e+06,2.627640000000000000e+05,2.124330000000000000e+06,9.961540000000000000e+05,9.208220000000000000e+05,1.402046000000000000e+06,8.064360000000000000e+05,4.768880000000000000e+05
1.728179000000000000e+06,2.600270000000000000e+05,2.121667000000000000e+06,9.933630000000000000e+05,9.177330000000000000e+05,1.398366000000000000e+06,8.051240000000000000e+05,4.766840000000000000e+05
1.730956000000000000e+06,2.646550000000000000e+05,2.128377000000000000e+06,1.001337000000000000e+06,9.220180000000000000e+05,1.405298000000000000e+06,8.061130000000000000e+05,4.762790000000000000e+05
1.733739000000000000e+06,2.687710000000000000e+05,2.133299000000000000e+06,1.007213000000000000e+06,9.265200000000000000e+05,1.411127000000000000e+06,8.072970000000000000e+05,4.761660000000000000e+05
1.730784000000000000e+06,2.631110000000000000e+05,2.125203000000000000e+06,9.979680000000000000e+05,9.215180000000000000e+05,1.402961000000000000e+06,8.058310000000000000e+05,4.763070000000000000e+05
1.727607000000000000e+06,2.589590000000000000e+05,2.120276000000000000e+06,9.927560000000000000e+05,9.169060000000000000e+05,1.397397000000000000e+06,8.040810000000000000e+05,4.762710000000000000e+05
1.729953000000000000e+06,2.630890000000000000e+05,2.125873000000000000e+06,9.996880000000000000e+05,9.204400000000000000e+05,1.403519000000000000e+06,8.054460000000000000e+05,4.760530000000000000e+05
1.733609000000000000e+06,2.684530000000000000e+05,2.132251000000000000e+06,1.007047000000000000e+06,9.259180000000000000e+05,1.410849000000000000e+06,8.071810000000000000e+05,4.758250000000000000e+05
1.731619000000000000e+06,2.645760000000000000e+05,2.126019000000000000e+06,9.993010000000000000e+05,9.226060000000000000e+05,1.404781000000000000e+06,8.064640000000000000e+05,4.760130000000000000e+05
1.728534000000000000e+06,2.601240000000000000e+05,2.120593000000000000e+06,9.929590000000000000e+05,9.178700000000000000e+05,1.398179000000000000e+06,8.051590000000000000e+05,4.762950000000000000e+05
1.729142000000000000e+06,2.621040000000000000e+05,2.124553000000000000e+06,9.979810000000000000e+05,9.195470000000000000e+05,1.401826000000000000e+06,8.050290000000000000e+05,4.758810000000000000e+05
1.733263000000000000e+06,2.684260000000000000e+05,2.132208000000000000e+06,1.006754000000000000e+06,9.256150000000000000e+05,1.410453000000000000e+06,8.068650000000000000e+05,4.755780000000000000e+05
1.732818000000000000e+06,2.663980000000000000e+05,2.128206000000000000e+06,1.002488000000000000e+06,9.242980000000000000e+05,1.406684000000000000e+06,8.068360000000000000e+05,4.756620000000000000e+05
1.728674000000000000e+06,2.603140000000000000e+05,2.119796000000000000e+06,9.934350000000000000e+05,9.180670000000000000e+05,1.398523000000000000e+06,8.052920000000000000e+05,4.761090000000000000e+05
1.729173000000000000e+06,2.619450000000000000e+05,2.122898000000000000e+06,9.968730000000000000e+05,9.190600000000000000e+05,1.400978000000000000e+06,8.053310000000000000e+05,4.762280000000000000e+05
1.733099000000000000e+06,2.675180000000000000e+05,2.130546000000000000e+06,1.005859000000000000e+06,9.247720000000000000e+05,1.409506000000000000e+06,8.068710000000000000e+05,4.757240000000000000e+05
1.733198000000000000e+06,2.673720000000000000e+05,2.129024000000000000e+06,1.004028000000000000e+06,9.251730000000000000e+05,1.408520000000000000e+06,8.072250000000000000e+05,4.758910000000000000e+05
1.729152000000000000e+06,2.610190000000000000e+05,2.120138000000000000e+06,9.934740000000000000e+05,9.187140000000000000e+05,1.399494000000000000e+06,8.056570000000000000e+05,4.759690000000000000e+05
1.728214000000000000e+06,2.604990000000000000e+05,2.120654000000000000e+06,9.948570000000000000e+05,9.178310000000000000e+05,1.399194000000000000e+06,8.045730000000000000e+05,4.755680000000000000e+05
1.731958000000000000e+06,2.660030000000000000e+05,2.128379000000000000e+06,1.004080000000000000e+06,9.233810000000000000e+05,1.407613000000000000e+06,8.060580000000000000e+05,4.751010000000000000e+05
1.733808000000000000e+06,2.681870000000000000e+05,2.129749000000000000e+06,1.005311000000000000e+06,9.260060000000000000e+05,1.409592000000000000e+06,8.072330000000000000e+05,4.752020000000000000e+05
1.729707000000000000e+06,2.621100000000000000e+05,2.120563000000000000e+06,9.942090000000000000e+05,9.197250000000000000e+05,1.400637000000000000e+06,8.059350000000000000e+05,4.756000000000000000e+05
1.727643000000000000e+06,2.599020000000000000e+05,2.119291000000000000e+06,9.932100000000000000e+05,9.173050000000000000e+05,1.398111000000000000e+06,8.044720000000000000e+05,4.750560000000000000e+05
1.730719000000000000e+06,2.648480000000000000e+05,2.126332000000000000e+06,1.001503000000000000e+06,9.220080000000000000e+05,1.405838000000000000e+06,8.056230000000000000e+05,4.748190000000000000e+05
1.734162000000000000e+06,2.690560000000000000e+05,2.130677000000000000e+06,1.006406000000000000e+06,9.266070000000000000e+05,1.410887000000000000e+06,8.075600000000000000e+05,4.750390000000000000e+05
1.730975000000000000e+06,2.636860000000000000e+05,2.122551000000000000e+06,9.965860000000000000e+05,9.213600000000000000e+05,1.402419000000000000e+06,8.064790000000000000e+05,4.755080000000000000e+05
1.727870000000000000e+06,2.602290000000000000e+05,2.119128000000000000e+06,9.928610000000000000e+05,9.175190000000000000e+05,1.398023000000000000e+06,8.047290000000000000e+05,4.753980000000000000e+05
1.730363000000000000e+06,2.644080000000000000e+05,2.125356000000000000e+06,1.000146000000000000e+06,9.213310000000000000e+05,1.404416000000000000e+06,8.055090000000000000e+05,4.750980000000000000e+05
1.733526000000000000e+06,2.686600000000000000e+05,2.130659000000000000e+06,1.006332000000000000e+06,9.261460000000000000e+05,1.410619000000000000e+06,8.068840000000000000e+05,4.748480000000000000e+05
1.731309000000000000e+06,2.641980000000000000e+05,2.123587000000000000e+06,9.981940000000000000e+05,9.222210000000000000e+05,1.403626000000000000e+06,8.060030000000000000e+05,4.753460000000000000e+05
1.727864000000000000e+06,2.602200000000000000e+05,2.118759000000000000e+06,9.927250000000000000e+05,9.175380000000000000e+05,1.397790000000000000e+06,8.041520000000000000e+05,4.755360000000000000e+05
1.729818000000000000e+06,2.635510000000000000e+05,2.124092000000000000e+06,9.989360000000000000e+05,9.203950000000000000e+05,1.402883000000000000e+06,8.049790000000000000e+05,4.751290000000000000e+05
1.734189000000000000e+06,2.692290000000000000e+05,2.130904000000000000e+06,1.006998000000000000e+06,9.263040000000000000e+05,1.410640000000000000e+06,8.070810000000000000e+05,4.746830000000000000e+05
1.732818000000000000e+06,2.659940000000000000e+05,2.125424000000000000e+06,1.000625000000000000e+06,9.237830000000000000e+05,1.405398000000000000e+06,8.068130000000000000e+05,4.748340000000000000e+05
1.728759000000000000e+06,2.603380000000000000e+05,2.118688000000000000e+06,9.926380000000000000e+05,9.179510000000000000e+05,1.397809000000000000e+06,8.049890000000000000e+05,4.749230000000000000e+05
1.729198000000000000e+06,2.621410000000000000e+05,2.122496000000000000e+06,9.972090000000000000e+05,9.193610000000000000e+05,1.401145000000000000e+06,8.045840000000000000e+05,4.744610000000000000e+05
1.733244000000000000e+06,2.681580000000000000e+05,2.129855000000000000e+06,1.006376000000000000e+06,9.254100000000000000e+05,1.409684000000000000e+06,8.061580000000000000e+05,4.743450000000000000e+05
1.733442000000000000e+06,2.670510000000000000e+05,2.126648000000000000e+06,1.002583000000000000e+06,9.249000000000000000e+05,1.407199000000000000e+06,8.068370000000000000e+05,4.746680000000000000e+05
1.729269000000000000e+06,2.610070000000000000e+05,2.118447000000000000e+06,9.929680000000000000e+05,9.185750000000000000e+05,1.398630000000000000e+06,8.050530000000000000e+05,4.748220000000000000e+05
1.729391000000000000e+06,2.617960000000000000e+05,2.120755000000000000e+06,9.958910000000000000e+05,9.190080000000000000e+05,1.400263000000000000e+06,8.049580000000000000e+05,4.745470000000000000e+05
1.733136000000000000e+06,2.673620000000000000e+05,2.128368000000000000e+06,1.004995000000000000e+06,9.246090000000000000e+05,1.408772000000000000e+06,8.064170000000000000e+05,4.743520000000000000e+05
1.734108000000000000e+06,2.684660000000000000e+05,2.128106000000000000e+06,1.004388000000000000e+06,9.259840000000000000e+05,1.409094000000000000e+06,8.072270000000000000e+05,4.746910000000000000e+05
1.730022000000000000e+06,2.620780000000000000e+05,2.119026000000000000e+06,9.938950000000000000e+05,9.194840000000000000e+05,1.399835000000000000e+06,8.057380000000000000e+05,4.749510000000000000e+05
1.728797000000000000e+06,2.613820000000000000e+05,2.119368000000000000e+06,9.944670000000000000e+05,9.182180000000000000e+05,1.399174000000000000e+06,8.047180000000000000e+05,4.748020000000000000e+05
1.731699000000000000e+06,2.665980000000000000e+05,2.127054000000000000e+06,1.002903000000000000e+06,9.231910000000000000e+05,1.407133000000000000e+06,8.056440000000000000e+05,4.742930000000000000e+05
1.733618000000000000e+06,2.688360000000000000e+05,2.129169000000000000e+06,1.005141000000000000e+06,9.260290000000000000e+05,1.409799000000000000e+06,8.068600000000000000e+05,4.742670000000000000e+05
1.729729000000000000e+06,2.624440000000000000e+05,2.120066000000000000e+06,9.945400000000000000e+05,9.197830000000000000e+05,1.400563000000000000e+06,8.052990000000000000e+05,4.744810000000000000e+05
1.727760000000000000e+06,2.603320000000000000e+05,2.118254000000000000e+06,9.929530000000000000e+05,9.172570000000000000e+05,1.397885000000000000e+06,8.040030000000000000e+05,4.743930000000000000e+05
1.731120000000000000e+06,2.651180000000000000e+05,2.125213000000000000e+06,1.001501000000000000e+06,9.220100000000000000e+05,1.405273000000000000e+06,8.050410000000000000e+05,4.740420000000000000e+05
1.733971000000000000e+06,2.690840000000000000e+05,2.129614000000000000e+06,1.006348000000000000e+06,9.263820000000000000e+05,1.410349000000000000e+06,8.064550000000000000e+05,4.739270000000000000e+05
1.730671000000000000e+06,2.638510000000000000e+05,2.121122000000000000e+06,9.961450000000000000e+05,9.210950000000000000e+05,1.402148000000000000e+06,8.055570000000000000e+05,4.741430000000000000e+05
1.728043000000000000e+06,2.608410000000000000e+05,2.117771000000000000e+06,9.922530000000000000e+05,9.175760000000000000e+05,1.398042000000000000e+06,8.045770000000000000e+05,4.744680000000000000e+05
1.730325000000000000e+06,2.646210000000000000e+05,2.124016000000000000e+06,9.995130000000000000e+05,9.211490000000000000e+05,1.404083000000000000e+06,8.050630000000000000e+05,4.740680000000000000e+05
1.733791000000000000e+06,2.697400000000000000e+05,2.129977000000000000e+06,1.006594000000000000e+06,9.264170000000000000e+05,1.410824000000000000e+06,8.064700000000000000e+05,4.737870000000000000e+05
1.731440000000000000e+06,2.654020000000000000e+05,2.122758000000000000e+06,9.982820000000000000e+05,9.224480000000000000e+05,1.403988000000000000e+06,8.057510000000000000e+05,4.740240000000000000e+05
